Year,Date,Day,Location,Stage,Time,Artist
2011,"June 26, 2011",Sunday,Las Vegas,neonGARDEN,1:15am-2:45am,A-Trak
2011,"June 26, 2011",Sunday,Las Vegas,neonGARDEN,3am-4:15am,Wolfgang Gartner
2011,"June 26, 2011",Sunday,Las Vegas,neonGARDEN,4:30am-6am,Dada Life
2011,"June 26, 2011",Sunday,Las Vegas,bassPOD,8pm-8:30pm,Fury w/ MC Dino
2011,"June 26, 2011",Sunday,Las Vegas,bassPOD,8:30pm-9:15pm,Shiftee
2011,"June 26, 2011",Sunday,Las Vegas,bassPOD,9:15pm-10:05pm,Liquid Stranger
2011,"June 26, 2011",Sunday,Las Vegas,bassPOD,10:05pm-10:55pm,J Majik
2011,"June 26, 2011",Sunday,Las Vegas,bassPOD,10:55pm-11:45pm,Mt. Eden
2011,"June 26, 2011",Sunday,Las Vegas,bassPOD,11:45pm-12:45am,Datsik
2011,"June 26, 2011",Sunday,Las Vegas,bassPOD,12:45am-1:45am,Doctor P
2011,"June 26, 2011",Sunday,Las Vegas,bassPOD,1:45am-2:45am,Planet of the Drums
2011,"June 26, 2011",Sunday,Las Vegas,bassPOD,2:45am-3:35am,Skism
2011,"June 26, 2011",Sunday,Las Vegas,bassPOD,3:35am-4:25am,Loadstar
2011,"June 26, 2011",Sunday,Las Vegas,bassPOD,4:25am-5:10am,Shimon
2011,"June 26, 2011",Sunday,Las Vegas,bassPOD,5:10am-6am,Nu:Tone
2011,"June 26, 2011",Sunday,Las Vegas,heinekenDOMES,8pm-10pm,Tara Brooks
2011,"June 26, 2011",Sunday,Las Vegas,heinekenDOMES,10pm-12am,DJ Siren
2011,"June 26, 2011",Sunday,Las Vegas,heinekenDOMES,12am-2am,Donald Glaude
2011,"June 26, 2011",Sunday,Las Vegas,heinekenDOMES,2am-4am,Chris Garcia
2012,"June 8, 2012",Friday,Las Vegas,kineticFIELD,7pm-7:30pm,Michael Woods
2012,"June 8, 2012",Friday,Las Vegas,kineticFIELD,7:30pm-8:30pm,will.i.am
2012,"June 8, 2012",Friday,Las Vegas,kineticFIELD,8:30pm-9:30pm,Hardwell
2012,"June 8, 2012",Friday,Las Vegas,kineticFIELD,9:30pm-10:30pm,Knife Party
2012,"June 8, 2012",Friday,Las Vegas,kineticFIELD,10:30pm-12am,Sebastian Ongrosso
2012,"June 8, 2012",Friday,Las Vegas,kineticFIELD,12am-1:25am,Afrojack
2012,"June 8, 2012",Friday,Las Vegas,kineticFIELD,1:30am-3am,Kaskade
2012,"June 8, 2012",Friday,Las Vegas,kineticFIELD,3am-4am,Alesso
2012,"June 8, 2012",Friday,Las Vegas,kineticFIELD,4am-4:30am,Bassjackers
2012,"June 8, 2012",Friday,Las Vegas,kineticFIELD,4:30am-5:30am,Fedde le Grand
2012,"June 8, 2012",Friday,Las Vegas,cosmicMEADOW hosted by SIZE MATTERS,7pm-8:30pm,Tim Mason
2012,"June 8, 2012",Friday,Las Vegas,cosmicMEADOW hosted by SIZE MATTERS,8:30pm-10pm,Junior Sanchez w/CeCe Peniston
2012,"June 8, 2012",Friday,Las Vegas,cosmicMEADOW hosted by SIZE MATTERS,10pm-11:15pm,An21 & Max Vangeli
2012,"June 8, 2012",Friday,Las Vegas,cosmicMEADOW hosted by SIZE MATTERS,11:15pm-12:30am,Thomas Gold
2012,"June 8, 2012",Friday,Las Vegas,cosmicMEADOW hosted by SIZE MATTERS,12:30am-1:45am,Benny Benassi
2012,"June 8, 2012",Friday,Las Vegas,cosmicMEADOW hosted by SIZE MATTERS,1:45am-3am,Steve Angello
2012,"June 8, 2012",Friday,Las Vegas,cosmicMEADOW hosted by SIZE MATTERS,3am-4:15am,Erick Morillo
2012,"June 8, 2012",Friday,Las Vegas,cosmicMEADOW hosted by SIZE MATTERS,4:15am-5:30am,Sunnery James & Ryan Marciano
2012,"June 8, 2012",Friday,Las Vegas,circuitGROUNDS hosted by GROUP THERAPY,7pm-7:30pm,Matt Lange
2012,"June 8, 2012",Friday,Las Vegas,circuitGROUNDS hosted by GROUP THERAPY,7:30mp-8:30pm,Andrew Bayer
2012,"June 8, 2012",Friday,Las Vegas,circuitGROUNDS hosted by GROUP THERAPY,8:30pm-9:30pm,Jaytech
2012,"June 8, 2012",Friday,Las Vegas,circuitGROUNDS hosted by GROUP THERAPY,9:30pm-10:30pm,Norin & Rad
2012,"June 8, 2012",Friday,Las Vegas,circuitGROUNDS hosted by GROUP THERAPY,10:30pm-11:30pm,Gabriel & Dresden
2012,"June 8, 2012",Friday,Las Vegas,circuitGROUNDS hosted by GROUP THERAPY,11:30pm-12:30am,Mat Zo
2012,"June 8, 2012",Friday,Las Vegas,circuitGROUNDS hosted by GROUP THERAPY,12:30am-2:30am,Above & Beyond
2012,"June 8, 2012",Friday,Las Vegas,circuitGROUNDS hosted by GROUP THERAPY,2:30am-4am,Gareth Emery
2012,"June 8, 2012",Friday,Las Vegas,circuitGROUNDS hosted by GROUP THERAPY,4am-5:30am,Super8 & Tab
2012,"June 8, 2012",Friday,Las Vegas,neonGARDEN hosted by DIM MAK,7pm-7:20pm,Autoerotique
2012,"June 8, 2012",Friday,Las Vegas,neonGARDEN hosted by DIM MAK,7:40pm-8:15pm,Modestep
2012,"June 8, 2012",Friday,Las Vegas,neonGARDEN hosted by DIM MAK,8:25pm-9:05pm,Kill the Noise
2012,"June 8, 2012",Friday,Las Vegas,neonGARDEN hosted by DIM MAK,9:25pm-9:55pm,Little Boots
2012,"June 8, 2012",Friday,Las Vegas,neonGARDEN hosted by DIM MAK,10:10pm-10:45pm,Nervo
2012,"June 8, 2012",Friday,Las Vegas,neonGARDEN hosted by DIM MAK,10:45pm-11:25pm,Joachim Garraud
2012,"June 8, 2012",Friday,Las Vegas,neonGARDEN hosted by DIM MAK,11:25pm-12:05am,Datsik
2012,"June 8, 2012",Friday,Las Vegas,neonGARDEN hosted by DIM MAK,12:25am-1:05am,Borgore (live)
2012,"June 8, 2012",Friday,Las Vegas,neonGARDEN hosted by DIM MAK,1:25am-2:05am,Excision
2012,"June 8, 2012",Friday,Las Vegas,neonGARDEN hosted by DIM MAK,2:25am-3:10am,R3hab
2012,"June 8, 2012",Friday,Las Vegas,neonGARDEN hosted by DIM MAK,3:10am-4:10am,Steve Aoki & Afrojack
2012,"June 8, 2012",Friday,Las Vegas,neonGARDEN hosted by DIM MAK,4:10am-4:50am,Sidney Samson
2012,"June 8, 2012",Friday,Las Vegas,neonGARDEN hosted by DIM MAK,4:50am-5:30am,Dimitri Vegas & Like Mike
2012,"June 8, 2012",Friday,Las Vegas,bassPOD hosted by BASSRUSH,7pm-8:30pm,Circuit
2012,"June 8, 2012",Friday,Las Vegas,bassPOD hosted by BASSRUSH,8:30pm-9:30pm,Paper Diamond
2012,"June 8, 2012",Friday,Las Vegas,bassPOD hosted by BASSRUSH,9:30pm-10:30pm,Mt. Eden
2012,"June 8, 2012",Friday,Las Vegas,bassPOD hosted by BASSRUSH,10:30pm-11:30pm,Grizzly
2012,"June 8, 2012",Friday,Las Vegas,bassPOD hosted by BASSRUSH,11:30pm-12:30am,Figure
2012,"June 8, 2012",Friday,Las Vegas,bassPOD hosted by BASSRUSH,12:30am-1:30am,Dieselboy vs. Bare
2012,"June 8, 2012",Friday,Las Vegas,bassPOD hosted by BASSRUSH,1:30am-2:30am,Functase
2012,"June 8, 2012",Friday,Las Vegas,bassPOD hosted by BASSRUSH,2:30am-3:30am,Zomboy
2012,"June 8, 2012",Friday,Las Vegas,bassPOD hosted by BASSRUSH,3:30am-4:30am,High Contrast
2012,"June 8, 2012",Friday,Las Vegas,bassPOD hosted by BASSRUSH,4:30am-5:30am,Adventure Club
2012,"June 8, 2012",Friday,Las Vegas,Q-dance,7pm-7:45pm,Caffeine
2012,"June 8, 2012",Friday,Las Vegas,Q-dance,7:45pm-8:30pm,Darksiderz
2012,"June 8, 2012",Friday,Las Vegas,Q-dance,8:30pm-9:30pm,JDX
2012,"June 8, 2012",Friday,Las Vegas,Q-dance,9:30pm-11pm,Isaac
2012,"June 8, 2012",Friday,Las Vegas,Q-dance,11pm-1am,Noisecontrollers
2012,"June 8, 2012",Friday,Las Vegas,Q-dance,1am-2:45am,Coone
2012,"June 8, 2012",Friday,Las Vegas,Q-dance,2:45am-4:30am,Ran-D
2012,"June 8, 2012",Friday,Las Vegas,Q-dance,4:30am-5:30am,Evil Activities
2012,"June 8, 2012",Friday,Las Vegas,discoverySTAGE,8pm-9pm,Crunch Theory
2012,"June 8, 2012",Friday,Las Vegas,discoverySTAGE,9pm-10pm,DSKOTEK
2012,"June 8, 2012",Friday,Las Vegas,discoverySTAGE,10pm-11pm,Virtu
2012,"June 8, 2012",Friday,Las Vegas,discoverySTAGE,11pm-12am,No Body
2012,"June 8, 2012",Friday,Las Vegas,discoverySTAGE,12am-1am,Bobby Burns
2012,"June 8, 2012",Friday,Las Vegas,discoverySTAGE,1am-2am,James Egbert
2012,"June 8, 2012",Friday,Las Vegas,discoverySTAGE,2am-3am,Posso
2012,"June 8, 2012",Friday,Las Vegas,discoverySTAGE,3am-4am,Fabian Campos
2012,"June 8, 2012",Friday,Las Vegas,discoverySTAGE,4am-5am,RJ Van Xetten
2012,"June 9, 2012",Saturday,Las Vegas,kineticFIELD,7pm-7:20pm,Damien Le Roy
2012,"June 9, 2012",Saturday,Las Vegas,kineticFIELD,7:20pm-7:50pm,Chris Lake
2012,"June 9, 2012",Saturday,Las Vegas,kineticFIELD,7:50pm-8:20pm,Manufactured Superstars
2012,"June 9, 2012",Saturday,Las Vegas,kineticFIELD,8:20pm-8:50pm,Sander van Doorn
2012,"June 9, 2012",Saturday,Las Vegas,kineticFIELD,8:50pm-9:50pm,Nicky Romero
2012,"June 9, 2012",Saturday,Las Vegas,kineticFIELD,9:50pm-10:50pm,Martin Solveig
2012,"June 9, 2012",Saturday,Las Vegas,kineticFIELD,10:50pm-11:50pm,Bassnectar
2012,"June 9, 2012",Saturday,Las Vegas,kineticFIELD,11:50pm-1am,Calvin Harris
2012,"June 9, 2012",Saturday,Las Vegas,kineticFIELD,1am-2:30am,Avicii
2012,"June 9, 2012",Saturday,Las Vegas,kineticFIELD,2:30am-4am,Tiesto
2012,"June 9, 2012",Saturday,Las Vegas,kineticFIELD,4am-5:30am,Blue Man Group & Steve Aoki
2012,"June 9, 2012",Saturday,Las Vegas,cosmicMEADOW hosted by ENTER,7pm-8pm,Visionquest
2012,"June 9, 2012",Saturday,Las Vegas,cosmicMEADOW hosted by ENTER,8pm-9:15pm,Seth Troxler
2012,"June 9, 2012",Saturday,Las Vegas,cosmicMEADOW hosted by ENTER,9:15pm-10:30pm,Josh Wink
2012,"June 9, 2012",Saturday,Las Vegas,cosmicMEADOW hosted by ENTER,10:30pm-11:45pm,Magda
2012,"June 9, 2012",Saturday,Las Vegas,cosmicMEADOW hosted by ENTER,11:45pm-12:30am,Gaiser
2012,"June 9, 2012",Saturday,Las Vegas,cosmicMEADOW hosted by ENTER,12:30am-1:45am,Dubfire
2012,"June 9, 2012",Saturday,Las Vegas,cosmicMEADOW hosted by ENTER,1:45am-3am,Richie Hawtin
2012,"June 9, 2012",Saturday,Las Vegas,cosmicMEADOW hosted by ENTER,3am-4:15am,Loco Dice
2012,"June 9, 2012",Saturday,Las Vegas,cosmicMEADOW hosted by ENTER,4:15am-5:30am,Paco Osuna
2012,"June 9, 2012",Saturday,Las Vegas,circuitGROUNDS hosted by A STATE OF TRANCE,7pm-8:30pm,Eco
2012,"June 9, 2012",Saturday,Las Vegas,circuitGROUNDS hosted by A STATE OF TRANCE,8:30pm-9:45pm,Kyau & Albert
2012,"June 9, 2012",Saturday,Las Vegas,circuitGROUNDS hosted by A STATE OF TRANCE,9:45pm-11pm,Jochen Miller
2012,"June 9, 2012",Saturday,Las Vegas,circuitGROUNDS hosted by A STATE OF TRANCE,11pm-11:45pm,Rank 1 Live
2012,"June 9, 2012",Saturday,Las Vegas,circuitGROUNDS hosted by A STATE OF TRANCE,11:45pm-1am,Markus Schulz
2012,"June 9, 2012",Saturday,Las Vegas,circuitGROUNDS hosted by A STATE OF TRANCE,1am-3am,Armin van Buuren
2012,"June 9, 2012",Saturday,Las Vegas,circuitGROUNDS hosted by A STATE OF TRANCE,3am-4:15am,Cosmic
2012,"June 9, 2012",Saturday,Las Vegas,circuitGROUNDS hosted by A STATE OF TRANCE,4:15am-5:30am,W&W
2012,"June 9, 2012",Saturday,Las Vegas,neonGARDEN hosted by UNDOCUMENTED,7pm-7:25pm,Davey Dave
2012,"June 9, 2012",Saturday,Las Vegas,neonGARDEN hosted by UNDOCUMENTED,7:25pm-8:25pm,Angger Dimas
2012,"June 9, 2012",Saturday,Las Vegas,neonGARDEN hosted by UNDOCUMENTED,8:40pm-9:40pm,Andy C: Alive
2012,"June 9, 2012",Saturday,Las Vegas,neonGARDEN hosted by UNDOCUMENTED,9:45pm-10:45pm,Digitalism (DJ set)
2012,"June 9, 2012",Saturday,Las Vegas,neonGARDEN hosted by UNDOCUMENTED,11:15pm-12:15am,FEED ME
2012,"June 9, 2012",Saturday,Las Vegas,neonGARDEN hosted by UNDOCUMENTED,12:30am-1:30am,Tommy Trash
2012,"June 9, 2012",Saturday,Las Vegas,neonGARDEN hosted by UNDOCUMENTED,1:30am-2:30am,Felix Cartal
2012,"June 9, 2012",Saturday,Las Vegas,neonGARDEN hosted by UNDOCUMENTED,2:30am-3:30am,MSTRKRFT
2012,"June 9, 2012",Saturday,Las Vegas,neonGARDEN hosted by UNDOCUMENTED,3:30am-4:30am,Jack Beats
2012,"June 9, 2012",Saturday,Las Vegas,neonGARDEN hosted by UNDOCUMENTED,4:30am-5:30am,Harvard Bass
2012,"June 9, 2012",Saturday,Las Vegas,bassPOD hosted by BASSRUSH,7pm-7:30pm,Deco
2012,"June 9, 2012",Saturday,Las Vegas,bassPOD hosted by BASSRUSH,7:30pm-8:30pm,Dodge & Fuski
2012,"June 9, 2012",Saturday,Las Vegas,bassPOD hosted by BASSRUSH,8:30pm-9:30pm,Borgore
2012,"June 9, 2012",Saturday,Las Vegas,bassPOD hosted by BASSRUSH,9:30pm-10:30pm,Emalkay
2012,"June 9, 2012",Saturday,Las Vegas,bassPOD hosted by BASSRUSH,10:30pm-11:30pm,Downlink
2012,"June 9, 2012",Saturday,Las Vegas,bassPOD hosted by BASSRUSH,11:30pm-12:30am,Rusko
2012,"June 9, 2012",Saturday,Las Vegas,bassPOD hosted by BASSRUSH,12:30am-1:30am,Zeds Dead
2012,"June 9, 2012",Saturday,Las Vegas,bassPOD hosted by BASSRUSH,1:30am-2:30am,Surprise Guest
2012,"June 9, 2012",Saturday,Las Vegas,bassPOD hosted by BASSRUSH,2:30am-3:30am,Doctor P
2012,"June 9, 2012",Saturday,Las Vegas,bassPOD hosted by BASSRUSH,3:30am-4:30am,Shy FX
2012,"June 9, 2012",Saturday,Las Vegas,bassPOD hosted by BASSRUSH,4:30am-5:30am,Koan Sound
2012,"June 9, 2012",Saturday,Las Vegas,Q-dance,7pm-8:30pm,Stana
2012,"June 9, 2012",Saturday,Las Vegas,Q-dance,8:30pm-10pm,Max Enforcer
2012,"June 9, 2012",Saturday,Las Vegas,Q-dance,10pm-11pm,Lady Faith
2012,"June 9, 2012",Saturday,Las Vegas,Q-dance,11pm-1am,Headhunterz
2012,"June 9, 2012",Saturday,Las Vegas,Q-dance,1am-2am,Technoboy
2012,"June 9, 2012",Saturday,Las Vegas,Q-dance,2am-3:15am,Wildstylez
2012,"June 9, 2012",Saturday,Las Vegas,Q-dance,3:15am-4:30am,Zatox
2012,"June 9, 2012",Saturday,Las Vegas,Q-dance,4:30am-5:30am,Endymion
2012,"June 9, 2012",Saturday,Las Vegas,discoverySTAGE,8pm-9pm,Handsom Dodger
2012,"June 9, 2012",Saturday,Las Vegas,discoverySTAGE,9pm-10pm,Joman
2012,"June 9, 2012",Saturday,Las Vegas,discoverySTAGE,10pm-11pm,Michael Badal
2012,"June 9, 2012",Saturday,Las Vegas,discoverySTAGE,11pm-12am,Felix Krocher
2012,"June 9, 2012",Saturday,Las Vegas,discoverySTAGE,12am-1am,Shermanology
2012,"June 9, 2012",Saturday,Las Vegas,discoverySTAGE,1am-2am,Paris & Simo
2012,"June 9, 2012",Saturday,Las Vegas,discoverySTAGE,2am-3am,Gladiator
2012,"June 9, 2012",Saturday,Las Vegas,discoverySTAGE,3am-4am,Mitchell Claxton
2012,"June 9, 2012",Saturday,Las Vegas,discoverySTAGE,4am-5am,LIFT
2012,"June 10, 2012",Sunday,Las Vegas,kineticFIELD,7pm-7:30pm,Morgan Page
2012,"June 10, 2012",Sunday,Las Vegas,kineticFIELD,7:30pm-8:15pm,Arty
2012,"June 10, 2012",Sunday,Las Vegas,kineticFIELD,8:15pm-9pm,Cazzette
2012,"June 10, 2012",Sunday,Las Vegas,kineticFIELD,9pm-9:40pm,Sunnery James & Ryan Marciano
2012,"June 10, 2012",Sunday,Las Vegas,kineticFIELD,9:40pm-10:30pm,Chuckie
2012,"June 10, 2012",Sunday,Las Vegas,kineticFIELD,10:30pm-11:30pm,Dirty South
2012,"June 10, 2012",Sunday,Las Vegas,kineticFIELD,11:30pm-12:30am,Pretty Lights
2012,"June 10, 2012",Sunday,Las Vegas,kineticFIELD,12:30am-2am,David Guetta
2012,"June 10, 2012",Sunday,Las Vegas,kineticFIELD,2am-3am,Armin van Buuren
2012,"June 10, 2012",Sunday,Las Vegas,kineticFIELD,3am-4am,Porter Robinson
2012,"June 10, 2012",Sunday,Las Vegas,kineticFIELD,4am-5am,Dada Life
2012,"June 10, 2012",Sunday,Las Vegas,kineticFIELD,5am-5:30am,Funkagenda
2012,"June 10, 2012",Sunday,Las Vegas,cosmicMEADOW hosted by CARL COX & FRIENDS,7pm-7:30pm,Guy Gerber
2012,"June 10, 2012",Sunday,Las Vegas,cosmicMEADOW hosted by CARL COX & FRIENDS,7:30pm-8pm,Dennis Ferrer
2012,"June 10, 2012",Sunday,Las Vegas,cosmicMEADOW hosted by CARL COX & FRIENDS,8:30pm-9:30pm,Nic Fancuilli & Joris Voorn
2012,"June 10, 2012",Sunday,Las Vegas,cosmicMEADOW hosted by CARL COX & FRIENDS,9:30pm-10:30pm,Nicole Moudaber
2012,"June 10, 2012",Sunday,Las Vegas,cosmicMEADOW hosted by CARL COX & FRIENDS,10:30pm-11:30pm,Green Velvet
2012,"June 10, 2012",Sunday,Las Vegas,cosmicMEADOW hosted by CARL COX & FRIENDS,11:30pm-12:30am,Umek
2012,"June 10, 2012",Sunday,Las Vegas,cosmicMEADOW hosted by CARL COX & FRIENDS,12:30am-2am,John Digweed
2012,"June 10, 2012",Sunday,Las Vegas,cosmicMEADOW hosted by CARL COX & FRIENDS,2am-4am,Carl Cox
2012,"June 10, 2012",Sunday,Las Vegas,cosmicMEADOW hosted by CARL COX & FRIENDS,4am-5:30am,Danny Tenaglia
2012,"June 10, 2012",Sunday,Las Vegas,circuitGROUNDS hosted by A STATE OF TRANCE,7pm-8:30pm,Kristina Sky
2012,"June 10, 2012",Sunday,Las Vegas,circuitGROUNDS hosted by A STATE OF TRANCE,8:30pm-10pm,BT
2012,"June 10, 2012",Sunday,Las Vegas,circuitGROUNDS hosted by A STATE OF TRANCE,10pm-11:30pm,Tritonal
2012,"June 10, 2012",Sunday,Las Vegas,circuitGROUNDS hosted by A STATE OF TRANCE,11:30pm-1am,ATB
2012,"June 10, 2012",Sunday,Las Vegas,circuitGROUNDS hosted by A STATE OF TRANCE,1am-2:30am,Dash Berlin
2012,"June 10, 2012",Sunday,Las Vegas,circuitGROUNDS hosted by A STATE OF TRANCE,2:30am-4am,Ferry Corsten
2012,"June 10, 2012",Sunday,Las Vegas,circuitGROUNDS hosted by A STATE OF TRANCE,4am-5:30am,Aly & Fila
2012,"June 10, 2012",Sunday,Las Vegas,neonGARDEN hosted by SUPER YOU & ME,7pm-7:25pm,Peace Treaty
2012,"June 10, 2012",Sunday,Las Vegas,neonGARDEN hosted by SUPER YOU & ME,7:45pm-8:45pm,The M Machine
2012,"June 10, 2012",Sunday,Las Vegas,neonGARDEN hosted by SUPER YOU & ME,9pm-10:30pm,Oliver Twist
2012,"June 10, 2012",Sunday,Las Vegas,neonGARDEN hosted by SUPER YOU & ME,10:30pm-11:30pm,Major Lazer
2012,"June 10, 2012",Sunday,Las Vegas,neonGARDEN hosted by SUPER YOU & ME,11:30pm-12:30am,Chase & Status
2012,"June 10, 2012",Sunday,Las Vegas,neonGARDEN hosted by SUPER YOU & ME,12:30am-1:30am,Sandro Silva
2012,"June 10, 2012",Sunday,Las Vegas,neonGARDEN hosted by SUPER YOU & ME,1:30am-3am,Laidback Luke
2012,"June 10, 2012",Sunday,Las Vegas,neonGARDEN hosted by SUPER YOU & ME,3am-4am,Bingo Players
2012,"June 10, 2012",Sunday,Las Vegas,neonGARDEN hosted by SUPER YOU & ME,4am-5:30am,Flux Pavilion
2012,"June 10, 2012",Sunday,Las Vegas,bassPOD hosted by RAM RECORDS,7pm-8pm,Fury
2012,"June 10, 2012",Sunday,Las Vegas,bassPOD hosted by RAM RECORDS,8pm-9pm,Wilkinson
2012,"June 10, 2012",Sunday,Las Vegas,bassPOD hosted by RAM RECORDS,9pm-10pm,Ed Rush & Optical
2012,"June 10, 2012",Sunday,Las Vegas,bassPOD hosted by RAM RECORDS,10pm-11pm,Loadstar
2012,"June 10, 2012",Sunday,Las Vegas,bassPOD hosted by RAM RECORDS,11pm-12am,Delta Heavy
2012,"June 10, 2012",Sunday,Las Vegas,bassPOD hosted by RAM RECORDS,12am-1:30am,DirtyPhonics (live)
2012,"June 10, 2012",Sunday,Las Vegas,bassPOD hosted by RAM RECORDS,1:30am-2:30am,Noisia
2012,"June 10, 2012",Sunday,Las Vegas,bassPOD hosted by RAM RECORDS,2:30am-3:30am,Camo & Crooked
2012,"June 10, 2012",Sunday,Las Vegas,bassPOD hosted by RAM RECORDS,3:30am-4:30am,Cookie Monsta
2012,"June 10, 2012",Sunday,Las Vegas,bassPOD hosted by RAM RECORDS,4:30am-5:30am,DJ Hype
2012,"June 10, 2012",Sunday,Las Vegas,Q-dance,7pm-8pm,A*S*Y*S*
2012,"June 10, 2012",Sunday,Las Vegas,Q-dance,8pm-9:30pm,Zany
2012,"June 10, 2012",Sunday,Las Vegas,Q-dance,9:30pm-11pm,D-Block & S-te-Fan
2012,"June 10, 2012",Sunday,Las Vegas,Q-dance,11pm-1am,Brennan Heart
2012,"June 10, 2012",Sunday,Las Vegas,Q-dance,1am-2am,S-Factor
2012,"June 10, 2012",Sunday,Las Vegas,Q-dance,2am-3:15am,Frontliner
2012,"June 10, 2012",Sunday,Las Vegas,Q-dance,3:15am-4:30am,The Prophet
2012,"June 10, 2012",Sunday,Las Vegas,Q-dance,4:30am-5:30am,Neophyte
2012,"June 10, 2012",Sunday,Las Vegas,discoverySTAGE,8pm-9pm,Black 22's
2012,"June 10, 2012",Sunday,Las Vegas,discoverySTAGE,9pm-10pm,Bunny
2012,"June 10, 2012",Sunday,Las Vegas,discoverySTAGE,10pm-11pm,Josh Evans
2012,"June 10, 2012",Sunday,Las Vegas,discoverySTAGE,11pm-12am,Tangle & Mateusz
2012,"June 10, 2012",Sunday,Las Vegas,discoverySTAGE,12am-1am,Quintino
2012,"June 10, 2012",Sunday,Las Vegas,discoverySTAGE,1am-2am,Singularity
2012,"June 10, 2012",Sunday,Las Vegas,discoverySTAGE,2am-3am,David Hiller
2012,"June 10, 2012",Sunday,Las Vegas,discoverySTAGE,3am-4am,Von Don
2012,"June 10, 2012",Sunday,Las Vegas,discoverySTAGE,4am-5am,Special Guest'
2013,"June 21, 2013",Friday,Las Vegas,kineticFIELD,7pm-7:30pm,Dannic
2013,"June 21, 2013",Friday,Las Vegas,kineticFIELD,7:30pm-8:30pm,Dyro
2013,"June 21, 2013",Friday,Las Vegas,kineticFIELD,8:30pm-9:30pm,Cedric Gervais
2013,"June 21, 2013",Friday,Las Vegas,kineticFIELD,9:30pm-10:30pm,Nicky Romero
2013,"June 21, 2013",Friday,Las Vegas,kineticFIELD,10:30pm-11:30pm,ATB
2013,"June 21, 2013",Friday,Las Vegas,kineticFIELD,11:30am-12:30am,Porter Robinson
2013,"June 21, 2013",Friday,Las Vegas,kineticFIELD,12:30am-1:30am,Armin van Buuren
2013,"June 21, 2013",Friday,Las Vegas,kineticFIELD,1:30am-2:30am,Afrojack
2013,"June 21, 2013",Friday,Las Vegas,kineticFIELD,2:30am-3:30am,Knife Party
2013,"June 21, 2013",Friday,Las Vegas,kineticFIELD,3:30am-4:30am,Dada Life
2013,"June 21, 2013",Friday,Las Vegas,kineticFIELD,4:30am-5:30am,Borgore
2013,"June 21, 2013",Friday,Las Vegas,cosmicMEADOW hosted by HARD,7pm-7:45pm,Alex Metric
2013,"June 21, 2013",Friday,Las Vegas,cosmicMEADOW hosted by HARD,7:45pm-8:45pm,Jacques Lu Cont
2013,"June 21, 2013",Friday,Las Vegas,cosmicMEADOW hosted by HARD,8:45pm-9:45pm,Alvin Risk
2013,"June 21, 2013",Friday,Las Vegas,cosmicMEADOW hosted by HARD,9:45pm-10:45pm,Fake Blood
2013,"June 21, 2013",Friday,Las Vegas,cosmicMEADOW hosted by HARD,10:45pm-11:55pm,Crookers
2013,"June 21, 2013",Friday,Las Vegas,cosmicMEADOW hosted by HARD,11:55pm-1:25am,Boys Noize
2013,"June 21, 2013",Friday,Las Vegas,cosmicMEADOW hosted by HARD,1:55am-2:55am,The Bloody Beetroots Live
2013,"June 21, 2013",Friday,Las Vegas,cosmicMEADOW hosted by HARD,3:15am-4:15am,Booka Shade
2013,"June 21, 2013",Friday,Las Vegas,cosmicMEADOW hosted by HARD,4:30am-5:30am,Proxy
2013,"June 21, 2013",Friday,Las Vegas,circuitGROUNDS,7pm-8pm,Adrian Lux
2013,"June 21, 2013",Friday,Las Vegas,circuitGROUNDS,8pm-9pm,Bassjackers
2013,"June 21, 2013",Friday,Las Vegas,circuitGROUNDS,9pm-10pm,R3hab
2013,"June 21, 2013",Friday,Las Vegas,circuitGROUNDS,10pm-11pm,Dirty South
2013,"June 21, 2013",Friday,Las Vegas,circuitGROUNDS,11pm-12am,Thomas Gold
2013,"June 21, 2013",Friday,Las Vegas,circuitGROUNDS,12am-1am,Gareth Emery
2013,"June 21, 2013",Friday,Las Vegas,circuitGROUNDS,1am-2am,Madeon
2013,"June 21, 2013",Friday,Las Vegas,circuitGROUNDS,2am-3am,Tommy Trash
2013,"June 21, 2013",Friday,Las Vegas,circuitGROUNDS,3am-4am,Arty
2013,"June 21, 2013",Friday,Las Vegas,circuitGROUNDS,4am-5:30am,Manufactured Superstars
2013,"June 21, 2013",Friday,Las Vegas,neonGARDEN hosted by ENTER.,7pm-8:30pm,Ean Golden
2013,"June 21, 2013",Friday,Las Vegas,neonGARDEN hosted by ENTER.,8:30pm-10pm,Hobo
2013,"June 21, 2013",Friday,Las Vegas,neonGARDEN hosted by ENTER.,10pm-11:30pm,Victor Calderone
2013,"June 21, 2013",Friday,Las Vegas,neonGARDEN hosted by ENTER.,11:30pm-1am,Loco Dice
2013,"June 21, 2013",Friday,Las Vegas,neonGARDEN hosted by ENTER.,1am-3am,Richie Hawtin
2013,"June 21, 2013",Friday,Las Vegas,neonGARDEN hosted by ENTER.,3am-4:30am,Paco Osuna
2013,"June 21, 2013",Friday,Las Vegas,neonGARDEN hosted by ENTER.,4:30am-5:30am,Matador
2013,"June 21, 2013",Friday,Las Vegas,bassPOD,7pm-7:40pm,Etc Etc
2013,"June 21, 2013",Friday,Las Vegas,bassPOD,7:40pm-8:35pm,Dub Phizix
2013,"June 21, 2013",Friday,Las Vegas,bassPOD,8:35pm-9:30pm,Just Blaze
